Video ID,View Count,Like Count,Comment Count,Favorite Count,Video Category,Video Published At
Atn70DsDT7k,68,3,0,0,People & Blogs,2024-09-17T00:44:31Z
GqFok2dOuPc,616,36,0,0,Entertainment,2024-09-17T00:44:31Z
EyYuTE6TI3c,538,7,0,0,Science & Technology,2024-09-17T00:44:31Z
RWGhFrEqe_A,117,0,0,0,Education,2024-09-17T00:44:31Z
jR3oXjODWsU,189,2,0,0,Education,2024-09-17T00:44:31Z
VK7Ft9I6D8k,49,2,0,0,Education,2024-09-17T00:44:31Z
lUYxr84-Zyc,2795,102,13,0,Education,2024-09-17T00:44:31Z
8YMhYqtfWco,13,0,0,0,Education,2024-09-17T00:44:31Z
MfTqf2wKHtE,137,9,2,0,Education,2024-09-17T00:44:31Z
LY6Z7KWOp9k,9581,391,16,0,Science & Technology,2024-09-17T00:44:31Z
1UsGnFrq33k,15,0,0,0,Education,2024-09-17T00:44:31Z
ZW4tSDnDFwI,30,0,0,0,Education,2024-09-17T00:44:31Z
URV3kXNPmGs,70,2,3,0,Education,2024-09-17T00:44:31Z
X3UyoAU5khQ,95,0,0,0,Science & Technology,2024-09-17T00:44:31Z
CIOQNiyllXs,216,3,0,0,Science & Technology,2024-09-17T00:44:31Z
5qvi5pWik8o,19,1,0,0,Education,2024-09-17T00:44:31Z
YidgHnHBvNk,59,0,0,0,Science & Technology,2024-09-17T00:44:31Z
wrk9_fJ0RVY,588,15,0,0,People & Blogs,2024-09-17T00:44:31Z
aA97UT9dYro,69,1,0,0,Howto & Style,2024-09-17T00:44:31Z
hI2cz09kRVo,71815,0,25,0,Education,2024-09-17T00:44:31Z
XZ8tJwm9qSQ,3,1,0,0,People & Blogs,2024-09-17T00:44:31Z
UzQkvRk7Oyc,26,0,0,0,Education,2024-09-17T00:44:31Z
YTj6idzV1_w,21,1,0,0,Education,2024-09-17T00:44:31Z
NmS_dwCNT9E,480,35,2,0,Education,2024-09-17T00:44:31Z
g9mH3M9fsAo,30,0,0,0,Education,2024-09-17T00:44:31Z
Rj9dpLsT7j0,158,2,2,0,Education,2024-09-17T00:44:31Z
ReQQusVJIhw,109,4,0,0,Education,2024-09-17T00:44:31Z
lUYxr84-Zyc,2795,102,13,0,Education,2024-09-17T00:44:31Z
gV0jPbb-qj0,62921,2326,4,0,Education,2024-09-17T00:44:31Z
dkiGE8HKUCo,71,6,3,0,Science & Technology,2024-09-17T00:44:31Z
hI2cz09kRVo,71815,0,25,0,Education,2024-09-17T00:44:31Z
RXWystGjIl8,556,22,1,0,People & Blogs,2024-09-17T00:44:31Z
gaI4Tsx2lhM,90,4,0,0,People & Blogs,2024-09-17T00:44:31Z
OpuO0D3TNz8,605,29,0,0,People & Blogs,2024-09-17T00:44:31Z
etjgUiTH3kg,6,0,1,0,Education,2024-09-17T00:44:31Z
8454SKK96Fs,1062,62,4,0,Education,2024-09-17T00:44:31Z
81btEfzoitA,14,1,0,0,Education,2024-09-17T00:44:31Z
TpApvwjJUv4,89,4,0,0,Entertainment,2024-09-17T00:44:31Z
UsAMNnj-VAA,85,4,0,0,Entertainment,2024-09-17T00:44:31Z
9l89YN8xE9A,46,8,1,0,Science & Technology,2024-09-17T00:44:31Z
cSPtuiuWWqQ,574,29,0,0,Entertainment,2024-09-17T00:44:31Z
enyq8QLgo_s,46,2,0,0,Education,2024-09-17T00:44:31Z
OJj8ZPoqbp8,421,8,1,0,Entertainment,2024-09-17T00:44:31Z
PUW5qHTu-zo,31,2,0,0,Science & Technology,2024-09-17T00:44:31Z
Jd-V2dyjJKA,58,1,0,0,Education,2024-09-17T00:44:31Z
14mqcLUIHhk,205,15,0,0,Science & Technology,2024-09-17T00:44:31Z
OnQQ6ZT3UJE,1005,63,2,0,Education,2024-09-17T00:44:31Z
_27Q5b-rZ2o,537,11,0,0,People & Blogs,2024-09-17T00:44:31Z
aHbDDSOkZF8,70,5,0,0,Science & Technology,2024-09-17T00:44:31Z
WJWMu_IOvZw,373,11,0,0,People & Blogs,2024-09-17T00:44:31Z
0q39ab-d3mc,71,5,0,0,Science & Technology,2024-09-17T00:44:31Z
eBaPnnLhWyY,55,12,0,0,Education,2024-09-17T00:44:31Z
UrWEH3aOonc,120,0,0,0,Science & Technology,2024-09-17T00:44:31Z
gj6GzpYUrmo,254,8,0,0,People & Blogs,2024-09-17T00:44:31Z
2lp1dtpIdk0,49,2,0,0,People & Blogs,2024-09-17T00:44:31Z
QgEM6ABvrBk,9461,305,6,0,Education,2024-09-17T00:44:31Z
D_wmDescFX4,29,1,0,0,People & Blogs,2024-09-17T00:44:31Z
2yqo_F5hShg,225,15,0,0,Education,2024-09-17T00:44:31Z
OnY0ZMnb8ng,104,9,0,0,Science & Technology,2024-09-17T00:44:31Z
Q8aTtEtrj1I,117,24,0,0,People & Blogs,2024-09-17T00:44:31Z
XgJC4GiibWw,497,9,10,0,Education,2024-09-17T00:44:31Z
EAlJ_ujPi0k,33,1,0,0,Education,2024-09-17T00:44:31Z
iqN9nKqNt5k,59,2,0,0,People & Blogs,2024-09-17T00:44:31Z
mMGJzrqSwPc,568,22,2,0,Entertainment,2024-09-17T00:44:31Z
MfWpfCpBXqA,33,3,0,0,People & Blogs,2024-09-17T00:44:31Z
tUEgutX6Gz4,1261,87,0,0,Education,2024-09-17T00:44:31Z
Rxta2_mI0AM,45,0,0,0,Education,2024-09-17T00:44:31Z
9JfNaDzu-o0,724,61,0,0,Education,2024-09-17T00:44:31Z
8926FRkteL4,37164,1299,14,0,Education,2024-09-17T00:44:31Z
RyCMzx10rU8,33,2,0,0,Science & Technology,2024-09-17T00:44:31Z
GxKOevfIHPc,892,24,1,0,Education,2024-09-17T00:44:31Z
qd8Me_JZCrM,54,0,0,0,Education,2024-09-17T00:44:31Z
Z7q2LQgdw9Q,307,69,0,0,Science & Technology,2024-09-17T00:44:31Z
nN1ENvQmCKA,1513,46,14,0,Education,2024-09-17T00:44:31Z
Meab-QvCGF4,41,1,0,0,Science & Technology,2024-09-17T00:44:31Z
WoWINxqHbd8,57,3,0,0,Nonprofits & Activism,2024-09-17T00:44:31Z
ZzPPJLR04Gc,3359,46,0,0,Science & Technology,2024-09-17T00:44:31Z
4Z8yCq2Vi08,24,4,0,0,Education,2024-09-17T00:44:31Z
MdbCn-yuR-4,51,4,0,0,Education,2024-09-17T00:44:31Z
oVDIrI4b8d4,70,4,0,0,Education,2024-09-17T00:44:31Z
NibE19NRVCI,54,2,0,0,Education,2024-09-17T00:44:31Z
JXh3HqtfNME,47,0,0,0,People & Blogs,2024-09-17T00:44:31Z
aAa17cgRo0s,3591,160,1,0,Education,2024-09-17T00:44:31Z
qDXgz5Hja54,80,3,2,0,People & Blogs,2024-09-17T00:44:31Z
nNbyQiwoeqw,56,4,0,0,Education,2024-09-17T00:44:31Z
f1KJzTLN77E,537,9,0,0,Science & Technology,2024-09-17T00:44:31Z
BcuYUiNyhB4,11,0,0,0,Education,2024-09-17T00:44:31Z
Yn8_MGiXKWs,117,4,0,0,People & Blogs,2024-09-17T00:44:31Z
BFWAxMH1A2Y,5159,18,0,0,Education,2024-09-17T00:44:31Z
FVbtBL_tCFk,562,29,0,0,People & Blogs,2024-09-17T00:44:31Z
w2vaIUkBC6g,52,1,0,0,Education,2024-09-17T00:44:31Z
iA1Xvg-NUvA,617,44,6,0,People & Blogs,2024-09-17T00:44:31Z
RU59LXg_1SA,140,10,0,0,People & Blogs,2024-09-17T00:44:31Z
P2x4ucaocfg,96810,9851,177,0,Education,2024-09-17T00:44:31Z
rrqqrDvEd_0,165,4,2,0,Science & Technology,2024-09-17T00:44:31Z
rt1waIeX4Yk,20,10,0,0,Education,2024-09-17T00:44:31Z
QnV-Qa7YJ9s,450,11,1,0,People & Blogs,2024-09-17T00:44:31Z
UOTe4bnbCHE,524,7,0,0,Science & Technology,2024-09-17T00:44:31Z
XAbL1RzMUh8,412,6,1,0,Entertainment,2024-09-17T00:44:31Z
efTMT6rZsfs,154,4,0,0,Education,2024-09-17T00:44:31Z
0fdWxKx5K68,43,1,0,0,Science & Technology,2024-09-17T00:44:31Z
xtc-zSeCkNQ,480,18,0,0,People & Blogs,2024-09-17T00:44:31Z
kH8hecdtq-w,15,0,0,0,Education,2024-09-17T00:44:31Z
3ZB8r95LGZ0,69,9,10,0,Education,2024-09-17T00:44:31Z
xn-BO4cydWY,26,0,0,0,People & Blogs,2024-09-17T00:44:31Z
q1hp3dTA1d4,89145,6596,79,0,Science & Technology,2024-09-17T00:44:31Z
gPmV7Wo6Hf8,117,2,0,0,People & Blogs,2024-09-17T00:44:31Z
DS4gx3XmcRw,666,27,4,0,Education,2024-09-17T00:44:31Z
TqVjROqePY4,36,2,0,0,Education,2024-09-17T00:44:31Z
jde777ZW_tI,13,0,1,0,Science & Technology,2024-09-17T00:44:31Z
1BdfHmxYDMI,14,3,0,0,Education,2024-09-17T00:44:31Z
woCSEUMuxKI,7,0,0,0,Education,2024-09-17T00:44:31Z
ig-sAhOtZbY,79,3,0,0,Education,2024-09-17T00:44:31Z
g0UMVfoqWlQ,784,80,2,0,Education,2024-09-17T00:44:31Z
UrzOmiP43is,64,0,0,0,Education,2024-09-17T00:44:31Z
5cuBdyW2pYg,450,4,0,0,People & Blogs,2024-09-17T00:44:31Z
1edqw6vNGdE,536,1,0,0,Education,2024-09-17T00:44:31Z
Zd0f-DYNR8s,81,1,1,0,Education,2024-09-17T00:44:31Z
Q-NZTk5d5IU,96,2,0,0,Education,2024-09-17T00:44:31Z
AdxRc9o3jyQ,38,2,0,0,Music,2024-09-17T00:44:31Z
Eecz5ZMFTG0,23,0,0,0,People & Blogs,2024-09-17T00:44:31Z
DuJtsY35iOM,34978,2316,36,0,Science & Technology,2024-09-16T00:44:31Z
q_ZMmEbkszA,61,0,0,0,Education,2024-09-16T00:44:31Z
whw7_nIVY_o,127,0,0,0,Education,2024-09-16T00:44:31Z
Z30b5zEuleQ,67,6,0,0,Education,2024-09-16T00:44:31Z
LBtvLSsmc1c,42,1,0,0,Education,2024-09-16T00:44:31Z
KjPwXP2BmCg,3302,240,3,0,Education,2024-09-16T00:44:31Z
HnknzrRDEkU,5,2,0,0,Education,2024-09-16T00:44:31Z
ESRVuxUhkU8,3216,121,4,0,Autos & Vehicles,2024-09-16T00:44:31Z
IGxvx9oZ01o,188,9,0,0,Science & Technology,2024-09-16T00:44:31Z
OCNbHw4kDco,495,31,0,0,People & Blogs,2024-09-16T00:44:31Z
JeDcGYUR2yc,3168,317,1,0,Education,2024-09-16T00:44:31Z
TfkIBRfnsTY,43,3,0,0,Education,2024-09-16T00:44:31Z
-7JjaZ46EDM,227,2,0,0,Entertainment,2024-09-16T00:44:31Z
wn0Mw_KRBh8,489,12,0,0,People & Blogs,2024-09-16T00:44:31Z
PC6ZqFL5_Ew,55,3,4,0,People & Blogs,2024-09-16T00:44:31Z
E3pcEf0bn6U,2127,221,2,0,Education,2024-09-16T00:44:31Z
hI4FlN1zSKU,562,32,0,0,People & Blogs,2024-09-16T00:44:31Z
JDDbvCCDJnI,54,3,0,0,People & Blogs,2024-09-16T00:44:31Z
8bnvOUwj96E,105,8,0,0,Science & Technology,2024-09-16T00:44:31Z
alsQyNnBawk,59,4,1,0,Science & Technology,2024-09-16T00:44:31Z
1fNX7Lw7VdQ,31,6,0,0,Education,2024-09-16T00:44:31Z
b_DU-raLCFo,36,5,0,0,Science & Technology,2024-09-16T00:44:31Z
R64BV5l6XNY,26,2,0,0,Science & Technology,2024-09-16T00:44:31Z
Uh7rI6Qh6cE,28,0,0,0,People & Blogs,2024-09-16T00:44:31Z
D-JPiuamvfI,174,18,2,0,Science & Technology,2024-09-16T00:44:31Z
5msBkFwSVGo,2250,113,2,0,Education,2024-09-16T00:44:31Z
GqFok2dOuPc,616,36,0,0,Entertainment,2024-09-16T00:44:31Z
LY6Z7KWOp9k,9581,391,16,0,Science & Technology,2024-09-16T00:44:31Z
MfTqf2wKHtE,137,9,2,0,Education,2024-09-16T00:44:31Z
VK7Ft9I6D8k,49,2,0,0,Education,2024-09-16T00:44:31Z
8YMhYqtfWco,13,0,0,0,Education,2024-09-16T00:44:31Z
Atn70DsDT7k,68,3,0,0,People & Blogs,2024-09-16T00:44:31Z
RWGhFrEqe_A,117,0,0,0,Education,2024-09-16T00:44:31Z
3zHpYBcsGro,613,29,0,0,Entertainment,2024-09-16T00:44:31Z
1UsGnFrq33k,15,0,0,0,Education,2024-09-16T00:44:31Z
jR3oXjODWsU,189,2,0,0,Education,2024-09-16T00:44:31Z
EyYuTE6TI3c,538,7,0,0,Science & Technology,2024-09-16T00:44:31Z
YidgHnHBvNk,59,0,0,0,Science & Technology,2024-09-16T00:44:31Z
5qvi5pWik8o,19,1,0,0,Education,2024-09-16T00:44:31Z
X3UyoAU5khQ,95,0,0,0,Science & Technology,2024-09-16T00:44:31Z
CIOQNiyllXs,216,3,0,0,Science & Technology,2024-09-16T00:44:31Z
URV3kXNPmGs,70,2,3,0,Education,2024-09-16T00:44:31Z
Gy1C5ta-pDM,24,8,0,0,Education,2024-09-16T00:44:31Z
aS_zKD1to9Y,536,30,2,0,People & Blogs,2024-09-16T00:44:31Z
kiyU56QmJuA,896,39,2,0,People & Blogs,2024-09-16T00:44:31Z
OpuO0D3TNz8,605,29,0,0,People & Blogs,2024-09-16T00:44:31Z
aA97UT9dYro,69,1,0,0,Howto & Style,2024-09-16T00:44:31Z
XZ8tJwm9qSQ,3,1,0,0,People & Blogs,2024-09-16T00:44:31Z
IPcMVmMmCwo,42,0,0,0,Education,2024-09-16T00:44:31Z
UzQkvRk7Oyc,26,0,0,0,Education,2024-09-16T00:44:31Z
ReQQusVJIhw,109,4,0,0,Education,2024-09-16T00:44:31Z
hI2cz09kRVo,71815,0,25,0,Education,2024-09-16T00:44:31Z
gV0jPbb-qj0,62921,2326,4,0,Education,2024-09-16T00:44:31Z
Rj9dpLsT7j0,158,2,2,0,Education,2024-09-16T00:44:31Z
o6Qm2aK1DPQ,3505,160,2,0,Education,2024-09-16T00:44:31Z
dkiGE8HKUCo,71,6,3,0,Science & Technology,2024-09-16T00:44:31Z
RXWystGjIl8,556,22,1,0,People & Blogs,2024-09-16T00:44:31Z
r56T4WlzYj0,498,2,0,0,Entertainment,2024-09-16T00:44:31Z
LTpAqg0XMkg,16169,1075,5,0,Education,2024-09-16T00:44:31Z
14mqcLUIHhk,205,15,0,0,Science & Technology,2024-09-16T00:44:31Z
OnQQ6ZT3UJE,1005,63,2,0,Education,2024-09-16T00:44:31Z
TpApvwjJUv4,89,4,0,0,Entertainment,2024-09-16T00:44:31Z
81btEfzoitA,14,1,0,0,Education,2024-09-16T00:44:31Z
JCmv7xDJJxE,29,4,0,0,Science & Technology,2024-09-16T00:44:31Z
OJj8ZPoqbp8,421,8,1,0,Entertainment,2024-09-16T00:44:31Z
UsAMNnj-VAA,85,4,0,0,Entertainment,2024-09-16T00:44:31Z
etjgUiTH3kg,6,0,1,0,Education,2024-09-16T00:44:31Z
9l89YN8xE9A,46,8,1,0,Science & Technology,2024-09-16T00:44:31Z
QgEM6ABvrBk,9461,305,6,0,Education,2024-09-16T00:44:31Z
Jd-V2dyjJKA,58,1,0,0,Education,2024-09-16T00:44:31Z
MPBLvK9IvN4,418,10,0,0,Science & Technology,2024-09-16T00:44:31Z
IQMIBeY1SIo,20417,769,20,0,Science & Technology,2024-09-16T00:44:31Z
_27Q5b-rZ2o,537,11,0,0,People & Blogs,2024-09-16T00:44:31Z
gaI4Tsx2lhM,90,4,0,0,People & Blogs,2024-09-16T00:44:31Z
9JfNaDzu-o0,724,61,0,0,Education,2024-09-16T00:44:31Z
WJWMu_IOvZw,373,11,0,0,People & Blogs,2024-09-16T00:44:31Z
0q39ab-d3mc,71,5,0,0,Science & Technology,2024-09-16T00:44:31Z
UrWEH3aOonc,120,0,0,0,Science & Technology,2024-09-16T00:44:31Z
gj6GzpYUrmo,254,8,0,0,People & Blogs,2024-09-16T00:44:31Z
eBaPnnLhWyY,55,12,0,0,Education,2024-09-16T00:44:31Z
XgJC4GiibWw,497,9,10,0,Education,2024-09-16T00:44:31Z
tUEgutX6Gz4,1261,87,0,0,Education,2024-09-16T00:44:31Z
2yqo_F5hShg,225,15,0,0,Education,2024-09-16T00:44:31Z
D_wmDescFX4,29,1,0,0,People & Blogs,2024-09-16T00:44:31Z
kiyU56QmJuA,896,39,2,0,People & Blogs,2024-09-16T00:44:31Z
s57ZNO5EheY,65,0,2,0,Education,2024-09-16T00:44:31Z
OnY0ZMnb8ng,104,9,0,0,Science & Technology,2024-09-16T00:44:31Z
Q8aTtEtrj1I,117,24,0,0,People & Blogs,2024-09-16T00:44:31Z
cSPtuiuWWqQ,574,29,0,0,Entertainment,2024-09-16T00:44:31Z
EyYuTE6TI3c,538,7,0,0,Science & Technology,2024-09-16T00:44:31Z
2j7lpypSYts,520,4,0,0,Education,2024-09-16T00:44:31Z
MdbCn-yuR-4,51,4,0,0,Education,2024-09-16T00:44:31Z
4Z8yCq2Vi08,24,4,0,0,Education,2024-09-16T00:44:31Z
MfWpfCpBXqA,33,3,0,0,People & Blogs,2024-09-16T00:44:31Z
Rxta2_mI0AM,45,0,0,0,Education,2024-09-16T00:44:31Z
8926FRkteL4,37164,1299,14,0,Education,2024-09-16T00:44:31Z
OpuO0D3TNz8,605,29,0,0,People & Blogs,2024-09-16T00:44:31Z
RyCMzx10rU8,33,2,0,0,Science & Technology,2024-09-16T00:44:31Z
qd8Me_JZCrM,54,0,0,0,Education,2024-09-16T00:44:31Z
Z7q2LQgdw9Q,307,69,0,0,Science & Technology,2024-09-16T00:44:31Z
rrqqrDvEd_0,165,4,2,0,Science & Technology,2024-09-16T00:44:31Z
WoWINxqHbd8,57,3,0,0,Nonprofits & Activism,2024-09-16T00:44:31Z
ZzPPJLR04Gc,3359,46,0,0,Science & Technology,2024-09-16T00:44:31Z
4Z8yCq2Vi08,24,4,0,0,Education,2024-09-16T00:44:31Z
MdbCn-yuR-4,51,4,0,0,Education,2024-09-16T00:44:31Z
9LUKgOXF4_o,81,38,0,0,Science & Technology,2024-09-16T00:44:31Z
oVDIrI4b8d4,70,4,0,0,Education,2024-09-16T00:44:31Z
NibE19NRVCI,54,2,0,0,Education,2024-09-16T00:44:31Z
BFWAxMH1A2Y,5159,18,0,0,Education,2024-09-16T00:44:31Z
efTMT6rZsfs,154,4,0,0,Education,2024-09-16T00:44:31Z
3ZB8r95LGZ0,69,9,10,0,Education,2024-09-16T00:44:31Z
JXh3HqtfNME,47,0,0,0,People & Blogs,2024-09-16T00:44:31Z
P2x4ucaocfg,96810,9851,177,0,Education,2024-09-16T00:44:31Z
aAa17cgRo0s,3591,160,1,0,Education,2024-09-16T00:44:31Z
qDXgz5Hja54,80,3,2,0,People & Blogs,2024-09-16T00:44:31Z
nNbyQiwoeqw,56,4,0,0,Education,2024-09-16T00:44:31Z
f1KJzTLN77E,537,9,0,0,Science & Technology,2024-09-16T00:44:31Z
BcuYUiNyhB4,11,0,0,0,Education,2024-09-16T00:44:31Z
q1hp3dTA1d4,89145,6596,79,0,Science & Technology,2024-09-16T00:44:31Z
Yn8_MGiXKWs,117,4,0,0,People & Blogs,2024-09-16T00:44:31Z
FVbtBL_tCFk,562,29,0,0,People & Blogs,2024-09-16T00:44:31Z
w2vaIUkBC6g,52,1,0,0,Education,2024-09-16T00:44:31Z
DS4gx3XmcRw,666,27,4,0,Education,2024-09-16T00:44:31Z
RU59LXg_1SA,140,10,0,0,People & Blogs,2024-09-16T00:44:31Z
iA1Xvg-NUvA,617,44,6,0,People & Blogs,2024-09-16T00:44:31Z
rt1waIeX4Yk,20,10,0,0,Education,2024-09-16T00:44:31Z
QnV-Qa7YJ9s,450,11,1,0,People & Blogs,2024-09-16T00:44:31Z
UOTe4bnbCHE,524,7,0,0,Science & Technology,2024-09-16T00:44:31Z
XAbL1RzMUh8,412,6,1,0,Entertainment,2024-09-16T00:44:31Z
0fdWxKx5K68,43,1,0,0,Science & Technology,2024-09-16T00:44:31Z
xtc-zSeCkNQ,480,18,0,0,People & Blogs,2024-09-16T00:44:31Z
xn-BO4cydWY,26,0,0,0,People & Blogs,2024-09-16T00:44:31Z
LTpAqg0XMkg,16169,1075,5,0,Education,2024-09-16T00:44:31Z
gPmV7Wo6Hf8,117,2,0,0,People & Blogs,2024-09-16T00:44:31Z
jde777ZW_tI,13,0,1,0,Science & Technology,2024-09-16T00:44:31Z
woCSEUMuxKI,7,0,0,0,Education,2024-09-16T00:44:31Z
g0UMVfoqWlQ,784,80,2,0,Education,2024-09-16T00:44:31Z
5cuBdyW2pYg,450,4,0,0,People & Blogs,2024-09-16T00:44:31Z
vrotxGGSBCE,3857,189,3,0,Education,2024-09-16T00:44:31Z
UrzOmiP43is,64,0,0,0,Education,2024-09-16T00:44:31Z
1edqw6vNGdE,536,1,0,0,Education,2024-09-16T00:44:31Z
Zd0f-DYNR8s,81,1,1,0,Education,2024-09-16T00:44:31Z
Q-NZTk5d5IU,96,2,0,0,Education,2024-09-16T00:44:31Z
AdxRc9o3jyQ,38,2,0,0,Music,2024-09-16T00:44:31Z
G-PmTQh3vKw,46,0,0,0,People & Blogs,2024-09-16T00:44:31Z
f3pyzC2g4PQ,51,18,0,0,People & Blogs,2024-09-16T00:44:31Z
-4-KiRpMAIA,13,0,0,0,Science & Technology,2024-09-16T00:44:31Z
VpKv8XUr4Sk,52,5,0,0,People & Blogs,2024-09-16T00:44:31Z
3PuF9B1G4pI,68,17,0,0,People & Blogs,2024-09-16T00:44:31Z
39zU_sG4E4g,23,1,0,0,Education,2024-09-16T00:44:31Z
DuJtsY35iOM,34978,2316,36,0,Science & Technology,2024-09-15T00:44:31Z
q_ZMmEbkszA,61,0,0,0,Education,2024-09-15T00:44:31Z
whw7_nIVY_o,127,0,0,0,Education,2024-09-15T00:44:31Z
Z30b5zEuleQ,67,6,0,0,Education,2024-09-15T00:44:31Z
LBtvLSsmc1c,42,1,0,0,Education,2024-09-15T00:44:31Z
h1_l4t2dabQ,74,2,0,0,Education,2024-09-15T00:44:31Z
HnknzrRDEkU,5,2,0,0,Education,2024-09-15T00:44:31Z
ESRVuxUhkU8,3216,121,4,0,Autos & Vehicles,2024-09-15T00:44:31Z
IGxvx9oZ01o,188,9,0,0,Science & Technology,2024-09-15T00:44:31Z
OCNbHw4kDco,495,31,0,0,People & Blogs,2024-09-15T00:44:31Z
TfkIBRfnsTY,43,3,0,0,Education,2024-09-15T00:44:31Z
E3pcEf0bn6U,2127,221,2,0,Education,2024-09-15T00:44:31Z
-7JjaZ46EDM,227,2,0,0,Entertainment,2024-09-15T00:44:31Z
wn0Mw_KRBh8,489,12,0,0,People & Blogs,2024-09-15T00:44:31Z
PC6ZqFL5_Ew,55,3,4,0,People & Blogs,2024-09-15T00:44:31Z
hI4FlN1zSKU,562,32,0,0,People & Blogs,2024-09-15T00:44:31Z
8bnvOUwj96E,105,8,0,0,Science & Technology,2024-09-15T00:44:31Z
alsQyNnBawk,59,4,1,0,Science & Technology,2024-09-15T00:44:31Z
J8x09J3qpXA,51,0,0,0,Education,2024-09-15T00:44:31Z
1fNX7Lw7VdQ,31,6,0,0,Education,2024-09-15T00:44:31Z
b_DU-raLCFo,36,5,0,0,Science & Technology,2024-09-15T00:44:31Z
JeDcGYUR2yc,3168,317,1,0,Education,2024-09-15T00:44:31Z
Uh7rI6Qh6cE,28,0,0,0,People & Blogs,2024-09-15T00:44:31Z
D-JPiuamvfI,174,18,2,0,Science & Technology,2024-09-15T00:44:31Z
MfTqf2wKHtE,137,9,2,0,Education,2024-09-15T00:44:31Z
VK7Ft9I6D8k,49,2,0,0,Education,2024-09-15T00:44:31Z
8YMhYqtfWco,13,0,0,0,Education,2024-09-15T00:44:31Z
LY6Z7KWOp9k,9581,391,16,0,Science & Technology,2024-09-15T00:44:31Z
Atn70DsDT7k,68,3,0,0,People & Blogs,2024-09-15T00:44:31Z
RWGhFrEqe_A,117,0,0,0,Education,2024-09-15T00:44:31Z
1UsGnFrq33k,15,0,0,0,Education,2024-09-15T00:44:31Z
KjPwXP2BmCg,3302,240,3,0,Education,2024-09-15T00:44:31Z
EyYuTE6TI3c,538,7,0,0,Science & Technology,2024-09-15T00:44:31Z
YidgHnHBvNk,59,0,0,0,Science & Technology,2024-09-15T00:44:31Z
5qvi5pWik8o,19,1,0,0,Education,2024-09-15T00:44:31Z
X3UyoAU5khQ,95,0,0,0,Science & Technology,2024-09-15T00:44:31Z
CIOQNiyllXs,216,3,0,0,Science & Technology,2024-09-15T00:44:31Z
URV3kXNPmGs,70,2,3,0,Education,2024-09-15T00:44:31Z
aS_zKD1to9Y,536,30,2,0,People & Blogs,2024-09-15T00:44:31Z
kiyU56QmJuA,896,39,2,0,People & Blogs,2024-09-15T00:44:31Z
aA97UT9dYro,69,1,0,0,Howto & Style,2024-09-15T00:44:31Z
XZ8tJwm9qSQ,3,1,0,0,People & Blogs,2024-09-15T00:44:31Z
JDDbvCCDJnI,54,3,0,0,People & Blogs,2024-09-15T00:44:31Z
IPcMVmMmCwo,42,0,0,0,Education,2024-09-15T00:44:31Z
UzQkvRk7Oyc,26,0,0,0,Education,2024-09-15T00:44:31Z
5msBkFwSVGo,2250,113,2,0,Education,2024-09-15T00:44:31Z
GqFok2dOuPc,616,36,0,0,Entertainment,2024-09-15T00:44:31Z
NmS_dwCNT9E,480,35,2,0,Education,2024-09-15T00:44:31Z
ReQQusVJIhw,109,4,0,0,Education,2024-09-15T00:44:31Z
lUYxr84-Zyc,2795,102,13,0,Education,2024-09-15T00:44:31Z
Rj9dpLsT7j0,158,2,2,0,Education,2024-09-15T00:44:31Z
hI2cz09kRVo,71815,0,25,0,Education,2024-09-15T00:44:31Z
ReQQusVJIhw,109,4,0,0,Education,2024-09-15T00:44:31Z
lUYxr84-Zyc,2795,102,13,0,Education,2024-09-15T00:44:31Z
gV0jPbb-qj0,62921,2326,4,0,Education,2024-09-15T00:44:31Z
o6Qm2aK1DPQ,3505,160,2,0,Education,2024-09-15T00:44:31Z
dkiGE8HKUCo,71,6,3,0,Science & Technology,2024-09-15T00:44:31Z
8YBnmnZgxx4,86,31,0,0,Science & Technology,2024-09-15T00:44:31Z
NT4suL1U5yA,38,0,0,0,Science & Technology,2024-09-15T00:44:31Z
RXWystGjIl8,556,22,1,0,People & Blogs,2024-09-15T00:44:31Z
8454SKK96Fs,1062,62,4,0,Education,2024-09-15T00:44:31Z
gaI4Tsx2lhM,90,4,0,0,People & Blogs,2024-09-15T00:44:31Z
14mqcLUIHhk,205,15,0,0,Science & Technology,2024-09-15T00:44:31Z
OnQQ6ZT3UJE,1005,63,2,0,Education,2024-09-15T00:44:31Z
etjgUiTH3kg,6,0,1,0,Education,2024-09-15T00:44:31Z
2yqo_F5hShg,225,15,0,0,Education,2024-09-15T00:44:31Z
81btEfzoitA,14,1,0,0,Education,2024-09-15T00:44:31Z
TpApvwjJUv4,89,4,0,0,Entertainment,2024-09-15T00:44:31Z
UsAMNnj-VAA,85,4,0,0,Entertainment,2024-09-15T00:44:31Z
QgEM6ABvrBk,9461,305,6,0,Education,2024-09-15T00:44:31Z
9l89YN8xE9A,46,8,1,0,Science & Technology,2024-09-15T00:44:31Z
cSPtuiuWWqQ,574,29,0,0,Entertainment,2024-09-15T00:44:31Z
enyq8QLgo_s,46,2,0,0,Education,2024-09-15T00:44:31Z
OJj8ZPoqbp8,421,8,1,0,Entertainment,2024-09-15T00:44:31Z
d15Nte5F0HE,92,35,0,0,Science & Technology,2024-09-15T00:44:31Z
Jd-V2dyjJKA,58,1,0,0,Education,2024-09-15T00:44:31Z
_27Q5b-rZ2o,537,11,0,0,People & Blogs,2024-09-15T00:44:31Z
