Video ID,Session,View Count,Like Count,Comment Count,Video Category,Video Published At
Gs1r0uzedBw,15,2683,312,3,Info,2024-10-21 13:31:20
F4oaCRpuCtU,15,69366,506,77,Info,2024-10-21 13:28:10
ng_xV81XhHM,15,6587,38,58,Info,2024-10-21 13:03:08
yGLEpVbJm40,15,1763176,38470,8997,Info,2024-10-21 13:01:10
lKwo4S2VA3c,15,46603,260,7,Info,2024-10-21 13:01:47
T0sPOtCwXio,15,1720,399,17,Info,2024-10-21 12:55:26
6iG4Zp8HLOA,15,237836,4516,0,Info,2024-10-21 12:52:07
E-TA8hJIUk8,15,12245,363,24,Recreation,2024-10-21 12:40:42
gE4eK3He-7w,15,158450,3681,0,Info,2024-10-21 20:09:19
qWDt3sCTGFg,15,63040,3327,102,Recreation,2024-10-21 12:30:46
zZsgnPmP6lg,15,37969,3815,21,Info,2024-10-21 12:16:34
PYJ4do-OZAQ,15,176649,2462,598,Recreation,2024-10-21 22:35:01
_AlZYvis4uE,15,332217,2374,209,Recreation,2024-10-21 22:21:01
Nks9y_kpofE,15,24584,363,2,Info,2024-10-21 12:08:52
sMY2RlXdreo,15,45451,6281,186,Recreation,2024-10-21 12:01:12
u5us4Y5Q4AY,15,6288,1100,16,Info,2024-10-21 12:01:11
jX9vfyAyELE,15,1829,11,2,Recreation,2024-10-21 12:00:06
IXq9Ex6qLxY,15,23668,1134,101,Recreation,2024-10-21 11:53:17
00-9NCfhVF8,15,13872,1693,30,Recreation,2024-10-21 11:50:09
mb5ldcr1jbA,16,318754,1441,4,Info,2024-10-21 19:10:34
rtLGwJF9Jxc,16,102490,594,0,Recreation,2024-10-21 18:45:33
HAOgdVdSSkA,16,683920,0,7,Info,2024-10-21 18:41:24
WWeOBvAvwrY,16,95435,10033,1839,Info,2024-10-21 18:31:26
WunqF6zQnbI,16,70392,2143,68,Info,2024-10-21 18:10:08
rm4qj0SJKKE,16,81585,2161,308,Info,2024-10-21 20:26:07
uDvNq7vtGnM,16,6673,212,64,Recreation,2024-10-21 17:38:38
p8SIBaDl9PE,16,75727,942,0,Info,2024-10-21 17:37:58
q_V96gv_IDA,16,121270,1413,0,Info,2024-10-21 17:34:17
TS6wQl2Gq_Y,16,12863,529,3,Info,2024-10-21 17:24:21
CQMZndfGRWI,16,56294,5457,312,Recreation,2024-10-21 20:12:23
qX6MAp5qQrU,16,125912,7208,151,Info,2024-10-21 16:56:12
tcAExHTclc4,16,9738,78,0,Recreation,2024-10-21 16:22:16
95RPXz_h2Fw,16,21922,3761,420,Recreation,2024-10-21 16:13:57
6kKE4Rurmmk,16,9442,799,134,Recreation,2024-10-21 16:11:11
YRyo5vL6XsI,16,43099,5845,96,Recreation,2024-10-21 16:07:27
Y8hZ5i0TGIs,16,163830,1345,251,Info,2024-10-21 15:52:42
JrD7QKy8PUI,16,553,26,1,Info,2024-10-21 15:51:16
f7v8WJgChU8,16,493,12,0,Recreation,2024-10-21 15:30:18
zToiY455lhQ,16,2785024,274531,3353,Recreation,2024-10-21 15:06:25
uDVNRYxIMRE,16,84974,396,0,Recreation,2024-10-21 15:00:59
-n0waD4qzI4,16,31509,690,15,Recreation,2024-10-21 15:00:06
qfih0r0sq0c,16,29223,1099,11,Info,2024-10-21 14:44:32
NUzGaZkGTu4,16,84619,405,0,Recreation,2024-10-21 14:45:49
I1cPbwuMc3U,16,249534,654,4,Info,2024-10-21 14:29:42
3s6uanj_5DY,16,10628,735,79,Recreation,2024-10-21 14:26:44
XzW21Dj6PIQ,16,3696,301,6,Recreation,2024-10-21 14:15:02
bD-R-2DPzuc,16,755515,16056,235,Info,2024-10-21 14:05:31
f-Dvm17aVxk,16,16351,441,60,Recreation,2024-10-21 14:00:42
RzQpDaa2044,16,2210802,31360,38,Recreation,2024-10-21 13:32:11
Gs1r0uzedBw,16,2721,317,3,Info,2024-10-21 13:31:20
F4oaCRpuCtU,16,71057,519,78,Info,2024-10-21 13:28:10
ng_xV81XhHM,16,6587,38,58,Info,2024-10-21 13:03:08
yGLEpVbJm40,16,1773801,38703,9075,Info,2024-10-21 13:01:10
lKwo4S2VA3c,16,46650,260,7,Info,2024-10-21 13:01:47
T0sPOtCwXio,16,1758,410,17,Info,2024-10-21 12:55:26
6iG4Zp8HLOA,16,238378,4521,0,Info,2024-10-21 12:52:07
E-TA8hJIUk8,16,12431,368,24,Recreation,2024-10-21 12:40:42
gE4eK3He-7w,16,159524,3696,0,Info,2024-10-21 20:09:19
qWDt3sCTGFg,16,64508,3376,103,Recreation,2024-10-21 12:30:46
zZsgnPmP6lg,16,38044,3816,21,Info,2024-10-21 12:16:34
PYJ4do-OZAQ,16,177487,2480,607,Recreation,2024-10-21 22:35:01
_AlZYvis4uE,16,332771,2383,216,Recreation,2024-10-21 22:21:01
Nks9y_kpofE,16,24602,363,2,Info,2024-10-21 12:08:52
sMY2RlXdreo,16,46760,6530,190,Recreation,2024-10-21 12:01:12
u5us4Y5Q4AY,16,6372,1119,16,Info,2024-10-21 12:01:11
jX9vfyAyELE,16,1829,11,2,Recreation,2024-10-21 12:00:06
IXq9Ex6qLxY,16,23729,1134,101,Recreation,2024-10-21 11:53:17
00-9NCfhVF8,16,13954,1695,30,Recreation,2024-10-21 11:50:09
mb5ldcr1jbA,17,320449,1451,4,Info,2024-10-21 19:10:34
rtLGwJF9Jxc,17,102854,594,0,Recreation,2024-10-21 18:45:33
HAOgdVdSSkA,17,685426,0,7,Info,2024-10-21 18:41:24
WWeOBvAvwrY,17,97484,10149,1869,Info,2024-10-21 18:31:26
WunqF6zQnbI,17,70697,2149,68,Info,2024-10-21 18:10:08
rm4qj0SJKKE,17,82578,2175,321,Info,2024-10-21 20:26:07
uDvNq7vtGnM,17,6723,213,66,Recreation,2024-10-21 17:38:38
p8SIBaDl9PE,17,75833,944,0,Info,2024-10-21 17:37:58
q_V96gv_IDA,17,122091,1416,0,Info,2024-10-21 17:34:17
TS6wQl2Gq_Y,17,12949,530,3,Info,2024-10-21 17:24:21
CQMZndfGRWI,17,57108,5547,322,Recreation,2024-10-21 20:12:23
qX6MAp5qQrU,17,125997,7211,151,Info,2024-10-21 16:56:12
tcAExHTclc4,17,9788,78,0,Recreation,2024-10-21 16:22:16
95RPXz_h2Fw,17,22381,3800,424,Recreation,2024-10-21 16:13:57
6kKE4Rurmmk,17,9531,804,136,Recreation,2024-10-21 16:11:11
YRyo5vL6XsI,17,43290,5860,97,Recreation,2024-10-21 16:07:27
Y8hZ5i0TGIs,17,164476,1358,254,Info,2024-10-21 15:52:42
JrD7QKy8PUI,17,543,26,1,Info,2024-10-21 15:51:16
f7v8WJgChU8,17,493,12,0,Recreation,2024-10-21 15:30:18
zToiY455lhQ,17,3019654,288686,3430,Recreation,2024-10-21 15:06:25
uDVNRYxIMRE,17,85873,400,0,Recreation,2024-10-21 15:00:59
-n0waD4qzI4,17,32440,697,15,Recreation,2024-10-21 15:00:06
qfih0r0sq0c,17,29317,1102,11,Info,2024-10-21 14:44:32
NUzGaZkGTu4,17,84765,407,0,Recreation,2024-10-21 14:45:49
I1cPbwuMc3U,17,250045,655,4,Info,2024-10-21 14:29:42
3s6uanj_5DY,17,10669,737,79,Recreation,2024-10-21 14:26:44
XzW21Dj6PIQ,17,3745,309,6,Recreation,2024-10-21 14:15:02
bD-R-2DPzuc,17,759857,16108,236,Info,2024-10-21 14:05:31
f-Dvm17aVxk,17,16466,443,60,Recreation,2024-10-21 14:00:42
RzQpDaa2044,17,2211537,31364,39,Recreation,2024-10-21 13:32:11
Gs1r0uzedBw,17,2771,324,3,Info,2024-10-21 13:31:20
F4oaCRpuCtU,17,73462,528,80,Info,2024-10-21 13:28:10
ng_xV81XhHM,17,6587,38,58,Info,2024-10-21 13:03:08
yGLEpVbJm40,17,1788654,38981,9141,Info,2024-10-21 13:01:10
lKwo4S2VA3c,17,46700,260,7,Info,2024-10-21 13:01:47
T0sPOtCwXio,17,1815,423,17,Info,2024-10-21 12:55:26
6iG4Zp8HLOA,17,238966,4523,0,Info,2024-10-21 12:52:07
E-TA8hJIUk8,17,12745,371,25,Recreation,2024-10-21 12:40:42
gE4eK3He-7w,17,160612,3708,0,Info,2024-10-21 20:09:19
qWDt3sCTGFg,17,66242,3507,106,Recreation,2024-10-21 12:30:46
zZsgnPmP6lg,17,38143,3820,21,Info,2024-10-21 12:16:34
PYJ4do-OZAQ,17,178582,2504,618,Recreation,2024-10-21 22:35:01
_AlZYvis4uE,17,333542,2398,222,Recreation,2024-10-21 22:21:01
Nks9y_kpofE,17,24611,363,2,Info,2024-10-21 12:08:52
sMY2RlXdreo,17,48829,6676,191,Recreation,2024-10-21 12:01:12
u5us4Y5Q4AY,17,6486,1137,16,Info,2024-10-21 12:01:11
jX9vfyAyELE,17,2218,12,2,Recreation,2024-10-21 12:00:06
IXq9Ex6qLxY,17,23789,1134,101,Recreation,2024-10-21 11:53:17
00-9NCfhVF8,17,14040,1695,30,Recreation,2024-10-21 11:50:09
mb5ldcr1jbA,18,322123,1462,4,Info,2024-10-21 19:10:34
rtLGwJF9Jxc,18,103018,595,0,Recreation,2024-10-21 18:45:33
HAOgdVdSSkA,18,686801,0,7,Info,2024-10-21 18:41:24
WWeOBvAvwrY,18,99148,10251,1895,Info,2024-10-21 18:31:26
WunqF6zQnbI,18,71109,2160,68,Info,2024-10-21 18:10:08
rm4qj0SJKKE,18,83629,2186,330,Info,2024-10-21 20:26:07
uDvNq7vtGnM,18,6767,213,66,Recreation,2024-10-21 17:38:38
p8SIBaDl9PE,18,75933,953,0,Info,2024-10-21 17:37:58
q_V96gv_IDA,18,122749,1420,0,Info,2024-10-21 17:34:17
TS6wQl2Gq_Y,18,13029,532,3,Info,2024-10-21 17:24:21
CQMZndfGRWI,18,58056,5661,329,Recreation,2024-10-21 20:12:23
qX6MAp5qQrU,18,124937,7214,151,Info,2024-10-21 16:56:12
tcAExHTclc4,18,9833,78,0,Recreation,2024-10-21 16:22:16
95RPXz_h2Fw,18,23012,3858,434,Recreation,2024-10-21 16:13:57
6kKE4Rurmmk,18,9629,807,136,Recreation,2024-10-21 16:11:11
YRyo5vL6XsI,18,43479,5876,97,Recreation,2024-10-21 16:07:27
Y8hZ5i0TGIs,18,165045,1371,262,Info,2024-10-21 15:52:42
JrD7QKy8PUI,18,570,26,1,Info,2024-10-21 15:51:16
f7v8WJgChU8,18,496,12,0,Recreation,2024-10-21 15:30:18
zToiY455lhQ,18,3284651,307316,3514,Recreation,2024-10-21 15:06:25
uDVNRYxIMRE,18,86874,407,0,Recreation,2024-10-21 15:00:59
-n0waD4qzI4,18,33301,725,15,Recreation,2024-10-21 15:00:06
qfih0r0sq0c,18,29442,1103,11,Info,2024-10-21 14:44:32
NUzGaZkGTu4,18,84920,408,0,Recreation,2024-10-21 14:45:49
I1cPbwuMc3U,18,250489,657,4,Info,2024-10-21 14:29:42
3s6uanj_5DY,18,10538,738,79,Recreation,2024-10-21 14:26:44
XzW21Dj6PIQ,18,3806,312,6,Recreation,2024-10-21 14:15:02
bD-R-2DPzuc,18,764438,16238,236,Info,2024-10-21 14:05:31
f-Dvm17aVxk,18,16599,448,63,Recreation,2024-10-21 14:00:42
RzQpDaa2044,18,2212149,31367,39,Recreation,2024-10-21 13:32:11
Gs1r0uzedBw,18,2842,333,3,Info,2024-10-21 13:31:20
F4oaCRpuCtU,18,75183,544,81,Info,2024-10-21 13:28:10
ng_xV81XhHM,18,6631,38,59,Info,2024-10-21 13:03:08
yGLEpVbJm40,18,1804409,39236,9213,Info,2024-10-21 13:01:10
lKwo4S2VA3c,18,47018,259,7,Info,2024-10-21 13:01:47
T0sPOtCwXio,18,1862,437,17,Info,2024-10-21 12:55:26
6iG4Zp8HLOA,18,239520,4533,0,Info,2024-10-21 12:52:07
E-TA8hJIUk8,18,13001,376,25,Recreation,2024-10-21 12:40:42
gE4eK3He-7w,18,161421,3711,0,Info,2024-10-21 20:09:19
qWDt3sCTGFg,18,68714,3654,107,Recreation,2024-10-21 12:30:46
zZsgnPmP6lg,18,38205,3825,21,Info,2024-10-21 12:16:34
PYJ4do-OZAQ,18,180350,2525,647,Recreation,2024-10-21 22:35:01
_AlZYvis4uE,18,335002,2406,228,Recreation,2024-10-21 22:21:01
Nks9y_kpofE,18,24479,364,2,Info,2024-10-21 12:08:52
sMY2RlXdreo,18,51621,6821,195,Recreation,2024-10-21 12:01:12
u5us4Y5Q4AY,18,6646,1154,17,Info,2024-10-21 12:01:11
jX9vfyAyELE,18,2329,12,2,Recreation,2024-10-21 12:00:06
IXq9Ex6qLxY,18,23828,1134,101,Recreation,2024-10-21 11:53:17
00-9NCfhVF8,18,14112,1697,31,Recreation,2024-10-21 11:50:09
mb5ldcr1jbA,19,323542,1473,4,Info,2024-10-21 19:10:34
rtLGwJF9Jxc,19,103420,594,0,Recreation,2024-10-21 18:45:33
HAOgdVdSSkA,19,688018,0,7,Info,2024-10-21 18:41:24
WWeOBvAvwrY,19,100286,10310,1920,Info,2024-10-21 18:31:26
WunqF6zQnbI,19,71269,2165,69,Info,2024-10-21 18:10:08
rm4qj0SJKKE,19,84234,2193,333,Info,2024-10-21 20:26:07
uDvNq7vtGnM,19,6816,215,66,Recreation,2024-10-21 17:38:38
p8SIBaDl9PE,19,76077,953,0,Info,2024-10-21 17:37:58
q_V96gv_IDA,19,123262,1425,0,Info,2024-10-21 17:34:17
TS6wQl2Gq_Y,19,12842,533,3,Info,2024-10-21 17:24:21
CQMZndfGRWI,19,58814,5745,331,Recreation,2024-10-21 20:12:23
qX6MAp5qQrU,19,125043,7218,151,Info,2024-10-21 16:56:12
tcAExHTclc4,19,9849,78,0,Recreation,2024-10-21 16:22:16
95RPXz_h2Fw,19,23452,3884,438,Recreation,2024-10-21 16:13:57
6kKE4Rurmmk,19,9569,808,137,Recreation,2024-10-21 16:11:11
YRyo5vL6XsI,19,41943,5892,97,Recreation,2024-10-21 16:07:27
Y8hZ5i0TGIs,19,165560,1383,263,Info,2024-10-21 15:52:42
JrD7QKy8PUI,19,579,26,2,Info,2024-10-21 15:51:16
f7v8WJgChU8,19,499,12,0,Recreation,2024-10-21 15:30:18
zToiY455lhQ,19,3487056,321143,3577,Recreation,2024-10-21 15:06:25
uDVNRYxIMRE,19,88006,414,0,Recreation,2024-10-21 15:00:59
-n0waD4qzI4,19,33838,741,16,Recreation,2024-10-21 15:00:06
qfih0r0sq0c,19,28615,1104,11,Info,2024-10-21 14:44:32
NUzGaZkGTu4,19,84891,410,0,Recreation,2024-10-21 14:45:49
I1cPbwuMc3U,19,250965,660,4,Info,2024-10-21 14:29:42
3s6uanj_5DY,19,10577,738,80,Recreation,2024-10-21 14:26:44
XzW21Dj6PIQ,19,3848,321,6,Recreation,2024-10-21 14:15:02
bD-R-2DPzuc,19,771561,16275,236,Info,2024-10-21 14:05:31
f-Dvm17aVxk,19,16697,451,63,Recreation,2024-10-21 14:00:42
RzQpDaa2044,19,2211566,31368,39,Recreation,2024-10-21 13:32:11
Gs1r0uzedBw,19,2892,338,3,Info,2024-10-21 13:31:20
F4oaCRpuCtU,19,76107,556,82,Info,2024-10-21 13:28:10
ng_xV81XhHM,19,6664,38,60,Info,2024-10-21 13:03:08
yGLEpVbJm40,19,1812020,39412,9262,Info,2024-10-21 13:01:10
lKwo4S2VA3c,19,47159,260,7,Info,2024-10-21 13:01:47
T0sPOtCwXio,19,1891,443,17,Info,2024-10-21 12:55:26
6iG4Zp8HLOA,19,239599,4533,0,Info,2024-10-21 12:52:07
E-TA8hJIUk8,19,13171,381,25,Recreation,2024-10-21 12:40:42
gE4eK3He-7w,19,162056,3716,0,Info,2024-10-21 20:09:19
qWDt3sCTGFg,19,71079,3717,109,Recreation,2024-10-21 12:30:46
zZsgnPmP6lg,19,37199,3826,21,Info,2024-10-21 12:16:34
PYJ4do-OZAQ,19,180042,2542,659,Recreation,2024-10-21 22:35:01
_AlZYvis4uE,19,332460,2412,231,Recreation,2024-10-21 22:21:01
Nks9y_kpofE,19,24486,364,2,Info,2024-10-21 12:08:52
sMY2RlXdreo,19,53028,6928,199,Recreation,2024-10-21 12:01:12
u5us4Y5Q4AY,19,6732,1170,17,Info,2024-10-21 12:01:11
jX9vfyAyELE,19,2329,12,2,Recreation,2024-10-21 12:00:06
IXq9Ex6qLxY,19,23828,1134,101,Recreation,2024-10-21 11:53:17
00-9NCfhVF8,19,13434,1698,31,Recreation,2024-10-21 11:50:09
mb5ldcr1jbA,20,334623,1501,4,Info,2024-10-21 19:10:34
rtLGwJF9Jxc,20,105042,594,0,Recreation,2024-10-21 18:45:33
HAOgdVdSSkA,20,695212,0,7,Info,2024-10-21 18:41:24
WWeOBvAvwrY,20,104045,10439,1956,Info,2024-10-21 18:31:26
WunqF6zQnbI,20,73048,2192,70,Info,2024-10-21 18:10:08
rm4qj0SJKKE,20,87658,2224,357,Info,2024-10-21 20:26:07
uDvNq7vtGnM,20,7039,219,66,Recreation,2024-10-21 17:38:38
p8SIBaDl9PE,20,77017,957,0,Info,2024-10-21 17:37:58
q_V96gv_IDA,20,126888,1445,0,Info,2024-10-21 17:34:17
TS6wQl2Gq_Y,20,12987,533,3,Info,2024-10-21 17:24:21
CQMZndfGRWI,20,63050,6013,350,Recreation,2024-10-21 20:12:23
qX6MAp5qQrU,20,125590,7233,152,Info,2024-10-21 16:56:12
tcAExHTclc4,20,9975,78,0,Recreation,2024-10-21 16:22:16
95RPXz_h2Fw,20,24883,3903,440,Recreation,2024-10-21 16:13:57
6kKE4Rurmmk,20,9744,815,141,Recreation,2024-10-21 16:11:11
YRyo5vL6XsI,20,42759,5923,100,Recreation,2024-10-21 16:07:27
Y8hZ5i0TGIs,20,169476,1418,273,Info,2024-10-21 15:52:42
JrD7QKy8PUI,20,604,26,2,Info,2024-10-21 15:51:16
f7v8WJgChU8,20,509,14,0,Recreation,2024-10-21 15:30:18
zToiY455lhQ,20,4542136,358806,3776,Recreation,2024-10-21 15:06:25
uDVNRYxIMRE,20,95300,423,0,Recreation,2024-10-21 15:00:59
-n0waD4qzI4,20,36885,765,16,Recreation,2024-10-21 15:00:06
qfih0r0sq0c,20,28885,1106,11,Info,2024-10-21 14:44:32
NUzGaZkGTu4,20,85376,412,0,Recreation,2024-10-21 14:45:49
I1cPbwuMc3U,20,254181,662,4,Info,2024-10-21 14:29:42
3s6uanj_5DY,20,10658,741,81,Recreation,2024-10-21 14:26:44
XzW21Dj6PIQ,20,4178,341,6,Recreation,2024-10-21 14:15:02
bD-R-2DPzuc,20,803143,16335,238,Info,2024-10-21 14:05:31
f-Dvm17aVxk,20,17386,463,64,Recreation,2024-10-21 14:00:42
RzQpDaa2044,20,2214348,31371,39,Recreation,2024-10-21 13:32:11
Gs1r0uzedBw,20,3167,358,3,Info,2024-10-21 13:31:20
F4oaCRpuCtU,20,83245,583,85,Info,2024-10-21 13:28:10
ng_xV81XhHM,20,6720,38,60,Info,2024-10-21 13:03:08
yGLEpVbJm40,20,1855542,39890,9366,Info,2024-10-21 13:01:10
lKwo4S2VA3c,20,47562,261,7,Info,2024-10-21 13:01:47
T0sPOtCwXio,20,2083,470,17,Info,2024-10-21 12:55:26
6iG4Zp8HLOA,20,241852,4542,0,Info,2024-10-21 12:52:07
E-TA8hJIUk8,20,14870,415,25,Recreation,2024-10-21 12:40:42
gE4eK3He-7w,20,166627,3743,0,Info,2024-10-21 20:09:19
qWDt3sCTGFg,20,78575,3809,112,Recreation,2024-10-21 12:30:46
zZsgnPmP6lg,20,37503,3834,21,Info,2024-10-21 12:16:34
PYJ4do-OZAQ,20,188678,2606,695,Recreation,2024-10-21 22:35:01
_AlZYvis4uE,20,338224,2427,239,Recreation,2024-10-21 22:21:01
Nks9y_kpofE,20,24507,364,2,Info,2024-10-21 12:08:52
sMY2RlXdreo,20,57695,7116,202,Recreation,2024-10-21 12:01:12
u5us4Y5Q4AY,20,7375,1237,20,Info,2024-10-21 12:01:11
jX9vfyAyELE,20,2896,12,2,Recreation,2024-10-21 12:00:06
IXq9Ex6qLxY,20,23795,1134,101,Recreation,2024-10-21 11:53:17
00-9NCfhVF8,20,13617,1703,32,Recreation,2024-10-21 11:50:09
mb5ldcr1jbA,21,335094,1501,4,Info,2024-10-21 19:10:34
rtLGwJF9Jxc,21,105205,594,0,Recreation,2024-10-21 18:45:33
HAOgdVdSSkA,21,695701,0,7,Info,2024-10-21 18:41:24
WWeOBvAvwrY,21,104407,10450,1963,Info,2024-10-21 18:31:26
WunqF6zQnbI,21,73259,2197,70,Info,2024-10-21 18:10:08
rm4qj0SJKKE,21,88240,2223,357,Info,2024-10-21 20:26:07
uDvNq7vtGnM,21,7046,219,66,Recreation,2024-10-21 17:38:38
p8SIBaDl9PE,21,77017,957,0,Info,2024-10-21 17:37:58
q_V96gv_IDA,21,127956,1449,0,Info,2024-10-21 17:34:17
TS6wQl2Gq_Y,21,12987,533,3,Info,2024-10-21 17:24:21
CQMZndfGRWI,21,63835,6035,354,Recreation,2024-10-21 20:12:23
qX6MAp5qQrU,21,125685,7236,157,Info,2024-10-21 16:56:12
tcAExHTclc4,21,10029,79,0,Recreation,2024-10-21 16:22:16
95RPXz_h2Fw,21,24957,3905,440,Recreation,2024-10-21 16:13:57
6kKE4Rurmmk,21,9749,817,141,Recreation,2024-10-21 16:11:11
YRyo5vL6XsI,21,42839,5928,100,Recreation,2024-10-21 16:07:27
Y8hZ5i0TGIs,21,169764,1421,273,Info,2024-10-21 15:52:42
JrD7QKy8PUI,21,604,26,2,Info,2024-10-21 15:51:16
f7v8WJgChU8,21,509,14,0,Recreation,2024-10-21 15:30:18
zToiY455lhQ,21,4645396,364187,3802,Recreation,2024-10-21 15:06:25
uDVNRYxIMRE,21,96793,427,0,Recreation,2024-10-21 15:00:59
-n0waD4qzI4,21,37058,770,16,Recreation,2024-10-21 15:00:06
qfih0r0sq0c,21,28917,1106,11,Info,2024-10-21 14:44:32
NUzGaZkGTu4,21,85421,412,0,Recreation,2024-10-21 14:45:49
I1cPbwuMc3U,21,254251,662,4,Info,2024-10-21 14:29:42
3s6uanj_5DY,21,10658,741,81,Recreation,2024-10-21 14:26:44
XzW21Dj6PIQ,21,4249,347,6,Recreation,2024-10-21 14:15:02
bD-R-2DPzuc,21,804146,16336,238,Info,2024-10-21 14:05:31
f-Dvm17aVxk,21,17485,467,64,Recreation,2024-10-21 14:00:42
RzQpDaa2044,21,2214713,31371,39,Recreation,2024-10-21 13:32:11
Gs1r0uzedBw,21,3222,361,3,Info,2024-10-21 13:31:20
F4oaCRpuCtU,21,83622,586,86,Info,2024-10-21 13:28:10
ng_xV81XhHM,21,6720,38,60,Info,2024-10-21 13:03:08
yGLEpVbJm40,21,1862945,39966,9385,Info,2024-10-21 13:01:10
lKwo4S2VA3c,21,47661,261,7,Info,2024-10-21 13:01:47
T0sPOtCwXio,21,2088,470,17,Info,2024-10-21 12:55:26
6iG4Zp8HLOA,21,242483,4543,0,Info,2024-10-21 12:52:07
E-TA8hJIUk8,21,15466,416,25,Recreation,2024-10-21 12:40:42
gE4eK3He-7w,21,168109,3746,0,Info,2024-10-21 20:09:19
qWDt3sCTGFg,21,79032,3830,113,Recreation,2024-10-21 12:30:46
zZsgnPmP6lg,21,37527,3836,21,Info,2024-10-21 12:16:34
PYJ4do-OZAQ,21,190276,2617,703,Recreation,2024-10-21 22:35:01
_AlZYvis4uE,21,339190,2430,247,Recreation,2024-10-21 22:21:01
Nks9y_kpofE,21,24507,364,2,Info,2024-10-21 12:08:52
sMY2RlXdreo,21,57929,7139,203,Recreation,2024-10-21 12:01:12
u5us4Y5Q4AY,21,7549,1257,20,Info,2024-10-21 12:01:11
jX9vfyAyELE,21,2896,12,2,Recreation,2024-10-21 12:00:06
IXq9Ex6qLxY,21,23827,1134,101,Recreation,2024-10-21 11:53:17
00-9NCfhVF8,21,13667,1704,32,Recreation,2024-10-21 11:50:09
mb5ldcr1jbA,22,335337,1503,4,Info,2024-10-21 19:10:34
rtLGwJF9Jxc,22,105332,594,0,Recreation,2024-10-21 18:45:33
HAOgdVdSSkA,22,695888,0,7,Info,2024-10-21 18:41:24
WWeOBvAvwrY,22,104804,10467,1966,Info,2024-10-21 18:31:26
WunqF6zQnbI,22,73552,2200,71,Info,2024-10-21 18:10:08
rm4qj0SJKKE,22,88704,2226,357,Info,2024-10-21 20:26:07
uDvNq7vtGnM,22,7080,219,66,Recreation,2024-10-21 17:38:38
p8SIBaDl9PE,22,77090,957,0,Info,2024-10-21 17:37:58
q_V96gv_IDA,22,130146,1452,0,Info,2024-10-21 17:34:17
TS6wQl2Gq_Y,22,13011,534,3,Info,2024-10-21 17:24:21
CQMZndfGRWI,22,64430,6079,360,Recreation,2024-10-21 20:12:23
qX6MAp5qQrU,22,125857,7237,157,Info,2024-10-21 16:56:12
tcAExHTclc4,22,10073,78,0,Recreation,2024-10-21 16:22:16
95RPXz_h2Fw,22,24967,3906,440,Recreation,2024-10-21 16:13:57
6kKE4Rurmmk,22,9786,818,141,Recreation,2024-10-21 16:11:11
YRyo5vL6XsI,22,42966,5939,100,Recreation,2024-10-21 16:07:27
Y8hZ5i0TGIs,22,169934,1426,273,Info,2024-10-21 15:52:42
JrD7QKy8PUI,22,616,26,2,Info,2024-10-21 15:51:16
f7v8WJgChU8,22,513,15,0,Recreation,2024-10-21 15:30:18
zToiY455lhQ,22,4771215,381099,3896,Recreation,2024-10-21 15:06:25
uDVNRYxIMRE,22,98552,431,0,Recreation,2024-10-21 15:00:59
-n0waD4qzI4,22,37210,769,16,Recreation,2024-10-21 15:00:06
qfih0r0sq0c,22,28954,1108,11,Info,2024-10-21 14:44:32
NUzGaZkGTu4,22,85484,412,0,Recreation,2024-10-21 14:45:49
I1cPbwuMc3U,22,254251,662,4,Info,2024-10-21 14:29:42
3s6uanj_5DY,22,10709,741,81,Recreation,2024-10-21 14:26:44
XzW21Dj6PIQ,22,4326,352,6,Recreation,2024-10-21 14:15:02
bD-R-2DPzuc,22,804588,16335,238,Info,2024-10-21 14:05:31
f-Dvm17aVxk,22,17659,474,64,Recreation,2024-10-21 14:00:42
RzQpDaa2044,22,2215021,31373,39,Recreation,2024-10-21 13:32:11
Gs1r0uzedBw,22,3293,369,3,Info,2024-10-21 13:31:20
F4oaCRpuCtU,22,83974,593,87,Info,2024-10-21 13:28:10
ng_xV81XhHM,22,6741,38,60,Info,2024-10-21 13:03:08
yGLEpVbJm40,22,1872937,40045,9411,Info,2024-10-21 13:01:10
lKwo4S2VA3c,22,47769,261,7,Info,2024-10-21 13:01:47
T0sPOtCwXio,22,2124,476,17,Info,2024-10-21 12:55:26
6iG4Zp8HLOA,22,243286,4547,0,Info,2024-10-21 12:52:07
E-TA8hJIUk8,22,15856,418,25,Recreation,2024-10-21 12:40:42
gE4eK3He-7w,22,169867,3752,0,Info,2024-10-21 20:09:19
qWDt3sCTGFg,22,80092,3888,113,Recreation,2024-10-21 12:30:46
zZsgnPmP6lg,22,37561,3837,21,Info,2024-10-21 12:16:34
PYJ4do-OZAQ,22,192388,2631,706,Recreation,2024-10-21 22:35:01
_AlZYvis4uE,22,340458,2434,257,Recreation,2024-10-21 22:21:01
Nks9y_kpofE,22,24513,364,2,Info,2024-10-21 12:08:52
sMY2RlXdreo,22,58436,7228,203,Recreation,2024-10-21 12:01:12
u5us4Y5Q4AY,22,7762,1309,22,Info,2024-10-21 12:01:11
jX9vfyAyELE,22,3015,12,2,Recreation,2024-10-21 12:00:06
IXq9Ex6qLxY,22,23844,1135,101,Recreation,2024-10-21 11:53:17
00-9NCfhVF8,22,13707,1705,32,Recreation,2024-10-21 11:50:09
mb5ldcr1jbA,23,335399,1504,4,Info,2024-10-21 19:10:34
rtLGwJF9Jxc,23,105394,594,0,Recreation,2024-10-21 18:45:33
